age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
44.0,F,City,Premium Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,20.0,45.75,12199.730000000001,19.0,766.38,No,Yes,Yes,Solved in Follow-up,User Friendly Website,-11,9,2.4078947368421053,0.001557411516484381,a6e12967d584ddc8,
39.0,F,Village,No Membership,2025-04-27,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,24.000000000000007,159.84,12717.12,24.0,666.21,Yes,No,Yes,No Information Available,Poor Customer Service,-11,18,6.66,0.0018872197478674415,ad0ffe97b8396805,
38.0,M,Town,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,9.0,0.0,5202.220000000001,40.07090160125551,702.62,No,Yes,No,Not Applicable,No reason specified,-11,19,0.0,0.007702654174805275,a823a0f056c740ad,
24.0,M,City,Basic Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,14.0,1062.1528766226634,40994.13,26.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service,-11,14,40.85203371625629,0.0006342371456596347,96a4ccb042bfdbc4,
54.0,M,City,Platinum Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,-999.0,34.03,18945.67,14.0,847.03,No,Yes,No,Not Applicable,Quality Customer Care,-11,3,2.4307142857142856,0.0007389551280055022,bc754f500be2a544,
26.0,F,City,Gold Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,13.0,345.77,12621.19,0.0,624.66,Yes,No,Yes,Unsolved,No reason specified,-11,11,0.0,0.0,a7cff2a7b3bf9aa6,
32.0,F,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,6.0,0.0,10168.010000000002,6.0,559.03,Yes,No,No,Not Applicable,Poor Customer Service,-11,20,0.0,0.0005900859656904349,a781efe67a898253,
57.0,M,City,Gold Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,19.0,269.56,33578.75,4.0,1272.2134133505888,No,Yes,No,Not Applicable,User Friendly Website,-11,7,67.39,0.00011912295722741317,bd1e06d9b94570bb,
30.0,F,Town,No Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,10.0,354.91,38774.55,29.0,681.45,Yes,No,No,Not Applicable,Too many ads,-11,1,12.238275862068967,0.0007479132575361931,a12f1a55786644c0,
63.0,M,Town,Gold Membership,2025-04-27,No,Without Offers,Both,Mobile_Data,9.0,434.79,15610.91,37.12161688856845,765.23,No,Yes,No,Not Applicable,Poor Customer Service,-11,4,11.71258249082068,0.0023779278010422483,aeac948fb4b992b4,
44.0,M,City,Platinum Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,20.0,609.79,14082.95,14.0,1171.628337920668,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,8,43.55642857142857,0.0009941098988493176,b91242a237c542c6,
20.0,F,Town,Platinum Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,1.0,1254.21,89110.66,0.0,818.3,Yes,Yes,Yes,Solved,Reasonable Price,-11,21,0.0,0.0,8dce415a9fd7a55a,
28.0,M,Village,Gold Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,7.0,60.80000000000001,23008.07,29.0,619.61,No,Yes,No,Not Applicable,Poor Website,-11,5,2.0965517241379312,0.001260427319631764,83e0419ec19d7e0c,
57.0,F,City,Platinum Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,5.0,544.55,47909.25,16.0,771.73,Yes,Yes,No,Not Applicable,Too many ads,-11,5,34.034375,0.00033396473541122016,838e04673d661248,
35.0,M,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12.0,160.49,4104.049999999999,9.0,585.61,Yes,No,No,Not Applicable,No reason specified,-11,20,17.832222222222224,0.002192955738843338,a1553c05e4f5c5b1,
61.0,F,City,Premium Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15.0,834.8899999999999,28764.0,11.0,723.91,Yes,Yes,Yes,Unsolved,Products always in Stock,-11,11,75.8990909090909,0.00038242247253511335,9ca6a737b35f1a85,
53.0,F,Town,No Membership,2025-04-27,Yes,Without Offers,Desktop,Mobile_Data,11.0,97.75,27894.04,0.0,0.0,No,Yes,No,Not Applicable,Poor Website,-11,2,0.0,0.0,83cffee04087e8f0,
33.0,F,Town,No Membership,2025-04-27,Yes,Without Offers,Desktop,Fiber_Optic,11.0,466.06,9336.529999999999,21.0,621.58,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,22,22.193333333333335,0.0022492296388486946,8ab2700fc176708f,
22.0,M,City,Basic Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,10.0,90.74000000000001,44162.63,0.0,718.25,Yes,No,No,Not Applicable,Poor Customer Service,-11,13,0.0,0.0,b569f6dc3da44d44,
29.0,M,Town,No Membership,2025-04-27,No,Without Offers,Desktop,Mobile_Data,13.0,119.30000000000001,39623.1,25.0,581.26,No,Yes,No,Not Applicable,Too many ads,-11,1,4.772,0.0006309450800164551,878988c84ac59558,
45.0,F,Town,No Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,8.0,0.0,8014.489999999998,13.0,519.76,Yes,No,No,Not Applicable,Poor Website,-11,20,0.0,0.0016220620401298153,81ce8a458417bd63,
54.0,M,Town,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Both,Wi-Fi,6.0,501.64,21098.22,19.0,0.0,No,Yes,Yes,No Information Available,No reason specified,-11,2,26.402105263157893,0.0009005499042099286,8794c43d40c24381,
11.0,M,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,16.0,108.09,10801.46,0.0,677.38,No,Yes,Yes,No Information Available,Poor Website,-11,11,0.0,0.0,89d3c07671ce6189,
19.0,M,City,Platinum Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,8.0,84.29000000000002,12966.94,29.0,718.18,No,Yes,Yes,Unsolved,Poor Website,-11,21,2.9065517241379317,0.002236456712223547,8e38ec761d926f89,
51.0,M,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15.0,131.66,4283.419999999998,5.0,505.01,Yes,No,No,Not Applicable,No reason specified,-11,9,26.332,0.0011672915567467123,82dc2f342a542c60,
25.0,F,Town,Platinum Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,-999.0,280.03,14237.76,15.0,980.3545998897096,Yes,No,No,Not Applicable,Too many ads,-11,3,18.668666666666663,0.0010535365113613377,91ba2bb7f66b8909,
28.0,F,City,Basic Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,25.0,1096.235946626069,29418.74,23.0,579.85,No,Yes,No,Not Applicable,Poor Product Quality,-11,17,47.662432462003004,0.0007818145848530562,99d66cfca5bf14d6,
43.0,M,City,Premium Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,8.0,99.70999999999998,21963.34,6.0,720.37,Yes,No,Yes,Solved,Poor Customer Service,-11,12,16.61833333333333,0.00027318249410153466,ab5cbd9421b3c8ba,
10.0,M,Town,Premium Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,19.0,85.37,11161.940000000002,29.0,389.3678366514154,No,Yes,No,Not Applicable,Poor Customer Service,-11,3,2.943793103448276,0.0025981146646550683,b6d950c75584b21a,
59.0,F,City,Platinum Membership,2025-04-27,No,Credit/Debit Card Offers,Both,Mobile_Data,8.0,484.86,5257.4000000000015,18.0,717.17,Yes,No,No,Not Applicable,No reason specified,-11,15,26.936666666666667,0.0034237455776619614,81c28a28cde128b8,
28.0,F,Town,Silver Membership,2025-04-27,No,Without Offers,Smartphone,Fiber_Optic,-999.0,91.79000000000002,36297.43,38.27589012976073,721.45,No,Yes,Yes,No Information Available,Poor Website,-11,2,2.3981153590110855,0.001054506892905661,a7038ae738867a9b,
57.0,M,City,Premium Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,2.0,586.5,18880.37,0.0,0.0,Yes,No,No,Not Applicable,Poor Website,-11,13,0.0,0.0,be42bdfc378a1854,
46.0,F,Town,Premium Membership,2025-04-27,Yes,Without Offers,Desktop,Mobile_Data,19.0,178.11,11231.91,10.0,710.86,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,-11,17,17.811,0.0008903205242919503,8011649c3f1b6bcb,
18.0,M,Town,Basic Membership,2025-04-27,No,Without Offers,Desktop,Fiber_Optic,20.0,112.24000000000001,34205.37,23.0,690.4,No,Yes,No,Not Applicable,Poor Customer Service,-11,4,4.880000000000001,0.000672409039867132,ba51a007a4a0b6c0,
48.0,F,City,Basic Membership,2025-04-27,Yes,Without Offers,Smartphone,Mobile_Data,21.999999999999993,270.91,25288.13,0.0,500.04,No,Yes,Yes,No Information Available,Too many ads,-11,18,0.0,0.0,a0de3aa0e165fc62,
30.0,F,Town,No Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,1.0,32.09,29148.91,11.0,637.69,No,Yes,No,Not Applicable,No reason specified,-11,12,2.9172727272727275,0.0003773726015827007,b862f95c7ef4ca6f,
10.0,F,Town,Gold Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21.999999999999993,103.20999999999998,58819.02,19.0,837.45,No,Yes,Yes,Solved in Follow-up,Quality Customer Care,-11,1,5.432105263157894,0.0003230247630783376,a272b8bbd98d35e6,
38.0,M,Town,Silver Membership,2025-04-27,No,Without Offers,Desktop,Wi-Fi,12.0,71.61000000000001,19519.61,9.0,783.64,No,Yes,Yes,Solved,Poor Customer Service,-11,4,7.956666666666668,0.00046107478581795434,9698c86955335db4,
32.0,F,Town,Gold Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18.0,1010.9793926366244,26035.34,54.67774554030687,660.68,Yes,No,Yes,No Information Available,Poor Product Quality,-11,22,18.48977829364525,0.0021001356441017046,9477c23e86937fb8,
54.0,F,Town,Basic Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,-999.0,327.39,43826.18,23.0,648.08,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,20,14.234347826086957,0.0005248004731418527,beb19b039b05cda7,
56.0,F,City,Silver Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17.0,30.340000000000003,42404.09,12.0,745.32,Yes,No,No,Not Applicable,Too many ads,-11,0,2.5283333333333338,0.00028299156991695853,b9e432f545dfe713,
42.0,F,Town,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,21.0,420.74,25516.59,20.0,0.0,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-11,13,21.037,0.0007838037919643651,99c004aadf701514,
14.0,M,Town,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,2.0,76.35999999999999,37064.14,10.0,1025.574622948162,No,Yes,No,Not Applicable,Reasonable Price,-11,13,7.635999999999998,0.00026980256387980405,bb44517592775dac,
29.0,F,City,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10.0,76.05000000000001,9901.02,0.0,678.34,Yes,No,No,Not Applicable,No reason specified,-11,17,0.0,0.0,96270a23e2f2d5c4,
63.0,M,Town,Premium Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,1.0,356.06,88592.23,12.0,0.0,No,Yes,No,Not Applicable,Quality Customer Care,-11,1,29.671666666666667,0.00013545205939617956,87171a5f8443699b,
47.0,M,Town,No Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,5.0,157.52,12790.42,26.0,645.89,Yes,No,No,Not Applicable,Poor Website,-11,23,6.058461538461539,0.0020327714023464435,9473fbab016afc64,
40.0,F,City,Platinum Membership,2025-04-27,No,Gift Vouchers/Coupons,Both,Fiber_Optic,19.0,279.29,11500.169999999998,0.0,0.0,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,7,0.0,0.0,b61038e3d9d1831e,
50.0,M,City,Premium Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19.0,32.160000000000025,7342.4000000000015,1.0,793.42,Yes,No,Yes,No Information Available,Reasonable Price,-11,9,32.160000000000025,0.00013619524950969706,923002ea75ed31ef,
33.0,F,Town,Platinum Membership,2025-04-27,Yes,Without Offers,Smartphone,Fiber_Optic,17.0,30.309999999999974,20332.53,17.0,722.25,No,Yes,Yes,No Information Available,Poor Website,-11,2,1.7829411764705867,0.0008360986065187166,861a8b5c9f1b6e9e,
43.0,M,Town,Premium Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,16.0,32.110000000000014,39429.55,17.0,713.61,No,Yes,No,Not Applicable,No reason specified,-11,14,1.8888235294117655,0.0004311487196785152,b02eaca51dd538a7,
20.0,F,Town,Silver Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9.0,81.81,18922.33,20.0,667.9,No,Yes,Yes,Unsolved,Poor Website,-11,23,4.0905000000000005,0.0010569522886452144,ad4cd59593e06c99,
28.0,M,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,8.0,79.18,10139.86,14.0,582.1,No,Yes,No,Not Applicable,Too many ads,-11,16,5.655714285714287,0.0013806896742164093,81e9c931f4e7221c,
18.0,F,Town,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Both,Wi-Fi,21.999999999999993,0.0,9254.43,25.0,681.1,Yes,Yes,No,Not Applicable,Too many ads,-11,17,0.0,0.0027014089468503193,974b29f3f6496fa2,
49.0,M,City,Basic Membership,2025-04-27,Yes,Credit/Debit Card Offers,Both,Wi-Fi,13.0,1415.89,41776.06,13.0,0.0,Yes,Yes,Yes,Solved,Poor Website,-11,9,108.91461538461539,0.0003111830076843053,82f52a628a5e2d1f,
52.0,M,Town,Silver Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,18.0,297.53,24795.12,1.7975078359808272,660.46,No,Yes,Yes,Unsolved,Too many ads,-11,4,165.52361778030854,7.249441970762098e-05,83a5d03fd34abcab,
35.0,M,City,Silver Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8.0,62.47,42396.95,11.0,727.93,No,Yes,No,Not Applicable,Poor Customer Service,-11,22,5.679090909090909,0.0002594526257195388,a06019b713de4fb2,
59.0,M,City,No Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14.0,46.089999999999975,4383.9000000000015,12.0,350.35748501126085,No,Yes,Yes,Unsolved,Poor Website,-11,17,3.840833333333331,0.0027372887155272694,9f3864e42359dceb,
40.0,M,Town,Basic Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,13.0,55.670000000000016,46412.45,7.0,665.28,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,17,7.9528571428571455,0.0001508216006696479,827e1ac2649f3f41,
28.0,M,City,Silver Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,19.0,224.94,14355.87,16.0,709.62,No,Yes,No,Not Applicable,Too many ads,-11,15,14.05875,0.001114526670971526,aa70082c35eed82c,
10.0,F,City,Premium Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10.0,73.23000000000005,7565.439999999999,10.0,0.0,Yes,No,No,Not Applicable,Too many ads,-11,9,7.323000000000005,0.0013218001861094665,8812e608429aaf24,
12.0,F,Town,Silver Membership,2025-04-27,Yes,Without Offers,Desktop,Wi-Fi,11.0,109.26999999999998,26477.36,11.0,364.05026935383177,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-11,19,9.933636363636362,0.00041544927439895817,9b74e404d6d4aff5,
40.0,M,City,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,17.0,337.04,34558.0,26.0,712.64,No,Yes,No,Not Applicable,Poor Customer Service,-11,14,12.963076923076924,0.0007523583540714161,84bcb4b7cd1a5fcf,
34.0,F,City,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,18.0,374.36,26614.35,26.0,662.76,Yes,Yes,No,Not Applicable,Poor Website,-11,23,14.39846153846154,0.0009769165882315368,97924355b046dca3,
32.0,M,City,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10.0,496.9,18273.76,15.0,10.213509322490154,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,5,33.126666666666665,0.0008208491301188153,92e1fad2f9b2dba0,
33.0,M,Village,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Both,Mobile_Data,4.0,312.5,49199.29,8.0,533.21,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,17,39.0625,0.00016260397253700206,a715bc0f4c1969a7,
27.0,M,City,Platinum Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10.0,206.96,44254.12,12.0,0.0,Yes,Yes,No,Not Applicable,Products always in Stock,-11,14,17.246666666666666,0.00027116119357926445,ad6f8f8495f7897a,
23.0,M,Town,No Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,11.0,480.55,37511.11,17.0,623.98,No,Yes,Yes,No Information Available,Poor Customer Service,-11,14,28.26764705882353,0.00045319906555684435,b66f5cebfb96b6c6,
34.0,F,Village,Basic Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,21.0,62.16,24260.31,23.0,590.4,Yes,No,Yes,Unsolved,Poor Customer Service,-11,22,2.7026086956521738,0.0009480505401621001,a385aa90826e4fc2,
31.0,M,Town,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,11.0,231.84,23649.33,0.0,218.500798942122,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,-11,16,0.0,0.0,9248ed7d83443780,
28.0,F,Town,No Membership,2025-04-27,Yes,Without Offers,Desktop,Mobile_Data,18.0,63.59,22748.41,7.0,699.56,Yes,No,Yes,No Information Available,No reason specified,-11,11,9.084285714285715,0.000307713813844572,be846c5f8bebcd3f,
14.0,M,City,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,9.0,182.5,12656.64,8.0,550.95,Yes,No,No,Not Applicable,Poor Customer Service,-11,21,22.8125,0.00063207928802589,a7807e54ce247155,
58.0,M,Village,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,8.0,137.59000000000003,94392.42,16.0,739.59,Yes,No,No,Not Applicable,Quality Customer Care,-11,6,8.599375000000002,0.0001695051361115649,b4bd52106c405c6f,
31.0,M,Town,No Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,13.0,330.63,10510.080000000002,26.0,648.39,Yes,No,No,Not Applicable,Poor Customer Service,-11,21,12.71653846153846,0.002473815613201802,9af6fdbc96c85026,
43.0,M,City,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14.0,192.23,18398.8,6.0,518.81,No,Yes,No,Not Applicable,No reason specified,-11,18,32.038333333333334,0.0003261082244494206,838fe930f94a6a61,
26.0,F,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,15.0,33.639999999999986,23704.4,28.0,678.85,Yes,No,No,Not Applicable,No reason specified,-11,11,1.2014285714285708,0.0011812153018005095,a88830ae226fa04f,
10.0,F,Town,Silver Membership,2025-04-27,No,Without Offers,Smartphone,Fiber_Optic,13.0,0.0,39232.78,16.0,751.45,No,Yes,Yes,Solved,Poor Product Quality,-11,1,0.0,0.0004078222343662621,987581e2031e3af4,
29.0,F,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18.0,74.05000000000001,21984.51,29.0,666.36,No,Yes,No,Not Applicable,No reason specified,-11,9,2.5534482758620696,0.0013191105919577012,ba4410d7ba9aaabf,
48.0,F,Town,Premium Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8.0,188.57,19878.39,11.0,725.86,No,Yes,Yes,Solved in Follow-up,No reason specified,-11,12,17.14272727272727,0.0005533647342667087,bb8f87a84ee9ba65,
34.0,F,Town,No Membership,2025-04-27,No,Without Offers,Smartphone,Wi-Fi,21.999999999999993,116.67000000000002,46784.41,0.0,213.68872249449691,No,Yes,Yes,Solved,Poor Website,-11,12,0.0,0.0,91cbd3371bb416a9,
41.0,F,Village,Basic Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12.0,752.17,31467.26,0.0,588.87,No,Yes,Yes,Unsolved,Poor Website,-11,5,0.0,0.0,a699b1ff73a6ae12,
64.0,F,City,Basic Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,21.0,562.19,47935.09,0.0,653.81,No,Yes,Yes,Solved,Poor Product Quality,-11,8,0.0,0.0,81265e45a8f1947b,
63.0,M,Village,No Membership,2025-04-27,Yes,Without Offers,Desktop,Wi-Fi,12.0,0.0,7780.830000000002,18.0,687.84,Yes,No,No,Not Applicable,Poor Website,-11,0,0.0,0.0023133778787095974,95370a174d7e9e1c,
14.0,M,City,Silver Membership,2025-04-27,Yes,Without Offers,Smartphone,Fiber_Optic,12.0,78.69999999999996,14360.86,14.0,1064.531940857488,Yes,No,Yes,No Information Available,No reason specified,-11,20,5.621428571428568,0.0009748719784191197,ba8c97f7146649fe,
52.0,F,Village,Platinum Membership,2025-04-27,Yes,Without Offers,Smartphone,Fiber_Optic,14.0,105.03000000000003,36091.97,23.0,749.6,Yes,No,Yes,Solved,Poor Customer Service,-11,13,4.566521739130436,0.0006372608643972606,96263ed8c39be860,
46.0,F,Town,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10.0,1383.552373756839,29766.22,0.0,618.97,Yes,No,No,Not Applicable,No reason specified,-11,16,0.0,0.0,90f7600222b0089c,
55.0,M,City,Gold Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.0,90.03999999999999,42451.61,21.0,758.1,Yes,No,Yes,No Information Available,No reason specified,-11,1,4.287619047619048,0.0004946808848945894,bf60b73184de1c89,
46.0,F,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Mobile_Data,22.999999999999993,80.32999999999998,48786.28,9.0,604.0,No,Yes,Yes,No Information Available,Poor Customer Service,-11,20,8.925555555555555,0.00018447809507099127,a9b2e3fd67bbeac5,
27.0,M,City,Platinum Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,185.82,38948.63,23.0,0.0,No,Yes,No,Not Applicable,Poor Website,-11,12,8.07913043478261,0.0005905214124347891,a5c8e8f81c92f7b6,
64.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Wi-Fi,14.0,467.74,19245.1,21.0,0.0,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,16,22.273333333333333,0.0010911868475611975,aaddc78ff2666d47,
61.0,F,Town,Silver Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15.0,85.06,2946.920000000002,17.0,986.0984112195296,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,18,5.003529411764706,0.00576873481465394,ab2771da7a0828f6,
50.0,F,City,Premium Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3.0,145.59,35801.59,12.0,773.05,No,Yes,No,Not Applicable,Reasonable Price,-11,16,12.1325,0.00033518064421161187,b4579a51933ed454,
50.0,F,City,Basic Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19.0,102.80000000000001,2669.0,26.0,0.0,No,Yes,Yes,No Information Available,Poor Website,-11,13,3.9538461538461545,0.009741476208317721,a5d0f880d7bfbc78,
45.0,M,City,Basic Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,16.0,135.67,5545.470000000001,26.0,646.26,No,Yes,Yes,Solved,Poor Product Quality,-11,15,5.218076923076922,0.004688511523820342,bc3c5538bcff073f,
